enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2022_26,slope7_success,1980,2,95,0.002350051,-11.13088813,-0.024691377,0.002826838,7.161646022,0.38538674,,,-11.21603589,-0.182310237,0.293899016,31.33333333,0,94,47,-12.30509411,-10.35824383,-11.17918447,1.36E-05,1.13E-05,1.13E-05,2.27E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,1980,2,95,0.002350051,-11.13088326,-0.024677967,0.002827525,7.16685272,0.38538674,,,-11.21603589,-0.182310237,0.293899016,31.33333333,0,94,47,-12.30509411,-10.35824383,-11.17918447,1.36E-05,1.13E-05,1.13E-05,2.27E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1980,2,95,0.002350051,-11.13919642,-0.006969817,0.006872964,31.33332598,0.393999154,,,-11.13114211,-0.009127809,0.012262313,31.33333333,0,94,47,-12.30509411,-10.35824383,-11.17918447,1.36E-05,1.13E-05,1.13E-05,2.27E-05,0,1,93,94,2022-26,2024-16,TRUE,14.46610486,440,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1980,3,95,1.55E-05,-11.16378125,,,,0.496658187,linear_fit_t_mean=47.000000,,,,,,0,94,47,-12.95620017,-10.4703461,-11.23963113,7.08E-06,2.36E-06,9.46E-06,1.89E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1980,3,95,1.55E-05,-11.40044766,0.003421599,0.003421602,0.068708617,0.48186296,,,-11.85758158,-1.098609927,1.445197706,31.33333333,0,94,47,-12.95620017,-10.4703461,-11.23963113,7.08E-06,2.36E-06,9.46E-06,1.89E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,1980,3,95,1.55E-05,-12.043829,0.153349713,0.000496958,5.450759722,0.466445358,,,-11.85758158,-1.098609927,1.445197706,31.33333333,0,94,47,-12.95620017,-10.4703461,-11.23963113,7.08E-06,2.36E-06,9.46E-06,1.89E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1980,3,80,1.55E-05,-11.12551971,-0.002049126,0.00026721,26.33340629,0.412913131,,,-11.26204797,0.000414031,0.0001,26.33333333,0,94,47,-12.95620017,-10.4703461,-11.23963113,7.08E-06,2.36E-06,9.46E-06,1.89E-05,0,1,93,94,2022-26,2024-16,FALSE,13.49133776,400,9,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1990,0,93,1.17E-05,-11.2902636,,,,0.477173729,linear_fit_t_mean=47.000000,,,,,,1,94,47.47311828,-12.89918483,-10.59694968,-11.40627214,1.25E-05,1.25E-05,5.00E-06,5.00E-06,1,2,93,94,2022-27,2024-16,,,,,,,,,
2022_26,slope7_success,1990,0,93,1.17E-05,-11.26609222,-0.0037054,-0.003047375,0.001000001,0.455511621,,,-11.36517592,1.25E-05,0.001,30.66666667,0,92,46,-12.89918483,-10.59694968,-11.40627214,1.25E-05,1.25E-05,5.00E-06,5.00E-06,0,1,91,92,2022-27,2024-16,,,,,,,,,
2022_26,slope7_lm,1990,0,93,1.17E-05,-11.38173526,0.004580911,-3.345125875,20171.47845,0.452370631,,,-11.36517592,1.25E-05,0.001,30.66666667,0,92,46,-12.89918483,-10.59694968,-11.40627214,1.25E-05,1.25E-05,5.00E-06,5.00E-06,0,1,91,92,2022-27,2024-16,,,,,,,,,
2022_26,slope8,1990,0,93,1.17E-05,-11.29081837,1.22E-05,1.22E-05,30.99999222,0.477181419,,,-11.3928616,-0.003001628,0.0001,31,1,94,47.47311828,-12.89918483,-10.59694968,-11.40627214,1.25E-05,1.25E-05,5.00E-06,5.00E-06,1,2,93,94,2022-27,2024-16,TRUE,17.56815825,605,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1990,1,20,1.23E-05,-9.573465819,,,,0.219153279,linear_fit_t_mean=47.000000,,,,,,0,94,42.4,-9.57401079,-8.880933118,-9.50417799,0.000138995,0.000139014,6.96E-05,6.96E-05,0,3,84,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1990,1,20,1.23E-05,-8.794948486,-0.504157689,0.004721086,1.666512397,0.084461557,,,-9.112005343,0.000139005,0.001,6.333333333,0,19,9.5,-9.57401079,-8.880933118,-9.50417799,0.000138995,0.000139014,6.96E-05,6.96E-05,0,1,18,19,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1990,1,20,1.23E-05,-9.11086035,-0.090580686,-40.23100705,-5310.251713,,invalid parameters from LM slope7 fit,,-9.112005343,0.000139005,0.001,6.333333333,0,19,9.5,-9.57401079,-8.880933118,-9.50417799,0.000138995,0.000139014,6.96E-05,6.96E-05,0,1,18,19,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1990,1,20,1.23E-05,-9.573727936,-5.14E-06,1.77E-05,31.35093947,0.219060934,,,-8.948977817,-0.054971265,0.054984763,31.33333333,0,94,42.4,-9.57401079,-8.880933118,-9.50417799,0.000138995,0.000139014,6.96E-05,6.96E-05,0,3,84,94,2022-26,2024-16,TRUE,0.693356827,445,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1990,2,91,-0.007561482,-11.78049447,,,,0.537400043,linear_fit_t_mean=47.000000,,,,,,0,94,46.72527473,-12.88874263,-10.94255202,-11.82547809,1.26E-05,5.05E-06,1.26E-05,5.05E-06,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1990,2,91,-0.007561482,-11.5769232,-0.006015876,0.106081587,6844.391147,0.530226984,,,-11.89057691,-0.916285681,1.262868117,30,0,90,45,-12.88874263,-10.94255202,-11.82547809,1.26E-05,5.05E-06,1.26E-05,5.05E-06,0,1,89,90,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1990,2,91,-0.007561482,-11.57720751,-0.005934421,-0.00701126,-99.3686917,,invalid parameters from LM slope7 fit,,-11.89057691,-0.916285681,1.262868117,30,0,90,45,-12.88874263,-10.94255202,-11.82547809,1.26E-05,5.05E-06,1.26E-05,5.05E-06,0,1,89,90,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1990,2,91,-0.007561482,-11.31474707,-0.022412718,0.003110579,31.36032666,0.54799575,,,-11.63510566,-0.004976743,0.0001,31.33333333,0,94,46.72527473,-12.88874263,-10.94255202,-11.82547809,1.26E-05,5.05E-06,1.26E-05,5.05E-06,0,1,93,94,2022-26,2024-16,FALSE,19.62220179,850,22,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1990,3,88,0.005077588,-11.61969262,,,,0.578659973,linear_fit_t_mean=47.000000,,,,,,0,94,44.86363636,-12.47978383,-10.53360365,-11.68424634,1.14E-05,1.14E-05,7.61E-06,1.52E-05,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1990,3,88,0.005077588,-11.34632529,-0.765341086,0.00281194,0.607707225,0.568298148,,,-11.74738197,1.14E-05,0.143841046,29,0,87,43.5,-12.47978383,-10.53360365,-11.68424634,1.14E-05,1.14E-05,7.61E-06,1.52E-05,0,1,86,87,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,1990,3,88,0.005077588,-11.93700884,0.017002595,-0.002479149,26.16375902,0.568077961,,,-11.74738197,1.14E-05,0.143841046,29,0,87,43.5,-12.47978383,-10.53360365,-11.68424634,1.14E-05,1.14E-05,7.61E-06,1.52E-05,0,1,86,87,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1990,3,73,0.005077588,-11.87643593,0.003379897,0.006165221,26.33332094,0.592105032,,,-12.01532637,0.001040893,0.0001,26.33333333,0,94,44.86363636,-12.47978383,-10.53360365,-11.68424634,1.14E-05,1.14E-05,7.61E-06,1.52E-05,0,1,93,94,2022-26,2024-16,TRUE,17.60614644,235,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,2000,0,85,-0.004655003,-12.0677475,,,,0.531000026,linear_fit_t_mean=47.000000,,,,,,0,94,46.01176471,-12.96612819,-11.17405536,-12.09759397,9.35E-06,9.35E-06,7.02E-06,7.02E-06,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,2000,0,85,-0.004655003,-11.48939216,-0.268694043,-0.001023807,2.181348904,0.519086474,,,-11.67575669,9.35E-06,0.001,28,0,84,42,-12.96612819,-11.17405536,-12.09759397,9.35E-06,9.35E-06,7.02E-06,7.02E-06,0,1,83,84,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,2000,0,85,-0.004655003,-11.48930857,-0.268907289,-0.001024347,2.179807339,0.519086474,,,-11.67575669,9.35E-06,0.001,28,0,84,42,-12.96612819,-11.17405536,-12.09759397,9.35E-06,9.35E-06,7.02E-06,7.02E-06,0,1,83,84,2022-26,2024-16,,,,,,,,,
2022_26,slope8,2000,0,85,-0.004655003,-11.78159888,-0.019797726,0.001585374,31.33357533,0.533582914,,,-11.90726471,-0.009710571,0.010168675,31.33333333,0,94,46.01176471,-12.96612819,-11.17405536,-12.09759397,9.35E-06,9.35E-06,7.02E-06,7.02E-06,0,1,93,94,2022-26,2024-16,TRUE,18.42006365,415,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,2000,1,5,6.59E-06,-9.463954051,,,,0.309972838,linear_fit_t_mean=47.000000,,,,,,9,67,47.4,-9.464207095,-8.770827148,-9.325375922,7.76E-05,7.76E-05,7.76E-05,7.76E-05,9,47,66,67,2022-35,2023-41,,,,,,,,,
2022_26,slope7_success,2000,1,5,6.59E-06,-9.325577667,0.000100886,0.000100886,72.51595095,0.277274387,,,-9.233054585,7.76E-05,0.001,1.333333333,0,4,2,-9.464207095,-8.770827148,-9.325375922,7.76E-05,7.76E-05,7.76E-05,7.76E-05,0,1,3,4,2022-35,2023-41,,,,,,,,,
2022_26,slope7_lm_invalid_params,2000,1,5,6.59E-06,-9.523340591,0.394125269,26.88496075,-135.7432093,,invalid parameters from LM slope7 fit,,-9.233054585,7.76E-05,0.001,1.333333333,0,4,2,-9.464207095,-8.770827148,-9.325375922,7.76E-05,7.76E-05,7.76E-05,7.76E-05,0,1,3,4,2022-35,2023-41,,,,,,,,,
2022_26,slope8,2000,1,5,6.59E-06,-9.461713038,-0.000369866,0.000100037,19.33426403,0.310550268,,,-9.557257678,0.00019471,0.0001,19.33333333,9,67,47.4,-9.464207095,-8.770827148,-9.325375922,7.76E-05,7.76E-05,7.76E-05,7.76E-05,9,47,66,67,2022-35,2023-41,TRUE,0.347847665,795,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,2000,2,76,4.43E-06,-12.27197208,,,,0.533188046,linear_fit_t_mean=47.000000,,,,,,1,93,45.97368421,-12.96531183,-11.35558604,-12.29018418,4.68E-06,2.34E-06,7.02E-06,4.68E-06,1,2,92,93,2022-27,2024-15,,,,,,,,,
2022_26,slope7_success,2000,2,76,4.43E-06,-12.34501934,0.001462265,0.001462272,107.4196406,0.531917699,,,-12.50321293,-0.69314484,1.039724283,25,0,75,37.5,-12.96531183,-11.35558604,-12.29018418,4.68E-06,2.34E-06,7.02E-06,4.68E-06,0,1,74,75,2022-27,2024-15,,,,,,,,,
2022_26,slope7_lm,2000,2,76,4.43E-06,-12.42636488,0.023287414,0.000929751,4.87777987,0.531665076,,,-12.50321293,-0.69314484,1.039724283,25,0,75,37.5,-12.96531183,-11.35558604,-12.29018418,4.68E-06,2.34E-06,7.02E-06,4.68E-06,0,1,74,75,2022-27,2024-15,,,,,,,,,
2022_26,slope8,2000,2,76,4.43E-06,-12.27217208,4.30E-06,4.37E-06,30.66666107,0.533188311,,,-12.39648759,0.001188816,0.0001,30.66666667,1,93,45.97368421,-12.96531183,-11.35558604,-12.29018418,4.68E-06,2.34E-06,7.02E-06,4.68E-06,1,2,92,93,2022-27,2024-15,TRUE,16.63888351,340,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,2000,3,55,5.17E-06,-11.93595145,,,,0.443693918,linear_fit_t_mean=47.000000,,,,,,0,94,46.41818182,-11.93618465,-10.83726451,-11.68699559,1.31E-05,1.31E-05,6.55E-06,1.31E-05,0,1,90,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,2000,3,55,5.17E-06,-11.19022581,-0.546939764,0.000224491,0.945304874,0.36015615,,,-11.47409526,1.31E-05,0.001,18,0,54,27,-11.93618465,-10.83726451,-11.68699559,1.31E-05,1.31E-05,6.55E-06,1.31E-05,0,1,53,54,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,2000,3,55,5.17E-06,-11.19015875,-0.547240134,0.00022432,0.944897367,0.36015615,,,-11.47409526,1.31E-05,0.001,18,0,54,27,-11.93618465,-10.83726451,-11.68699559,1.31E-05,1.31E-05,6.55E-06,1.31E-05,0,1,53,54,2022-26,2024-16,,,,,,,,,
2022_26,slope8,2000,3,47,5.17E-06,-11.93619132,5.04E-06,5.23E-06,26.33255541,0.435296741,,,-12.10021,0.01841208,0.005293171,26.33333333,0,94,46.41818182,-11.93618465,-10.83726451,-11.68699559,1.31E-05,1.31E-05,6.55E-06,1.31E-05,0,1,90,94,2022-26,2024-16,FALSE,5.461241939,485,22,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_26,linear,-2,0,95,-0.003398728,-8.673666657,,,,0.125497885,linear_fit_t_mean=47.000000,,,,,,0,94,47,-8.976613531,-8.209119559,-8.673677603,0.000199394,0.000170622,0.000142292,0.000146366,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,-2,0,95,-0.003398728,-8.453448506,-0.007132915,0.975425486,12623.76943,0.122737591,,,-8.6088275,-0.155833642,0.209513651,31.33333333,0,94,47,-8.976613531,-8.209119559,-8.673677603,0.000199394,0.000170622,0.000142292,0.000146366,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,-2,0,95,-0.003398728,-8.459707519,-0.006172622,-0.007568931,-48.08251406,,invalid parameters from LM slope7 fit,,-8.6088275,-0.155833642,0.209513651,31.33333333,0,94,47,-8.976613531,-8.209119559,-8.673677603,0.000199394,0.000170622,0.000142292,0.000146366,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,-2,0,95,-0.003398728,-8.511557424,-0.003517836,-0.003378923,31.33332775,0.125438816,,,-8.578550998,-0.003482904,0.0001,31.33333333,0,94,47,-8.976613531,-8.209119559,-8.673677603,0.000199394,0.000170622,0.000142292,0.000146366,0,1,93,94,2022-26,2024-16,TRUE,4.556818446,435,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,-2,1,95,-0.005105052,-8.390780715,,,,0.315748317,linear_fit_t_mean=47.000000,,,,,,0,94,47,-9.690124144,-7.615498521,-8.438378834,0.000320728,0.000137474,0.00028082,0.000187248,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,-2,1,95,-0.005105052,-8.148190566,-0.007612044,1.009401631,22257.19258,0.31160509,,,-8.462341223,-0.847160403,0.847394409,31.33333333,0,94,47,-9.690124144,-7.615498521,-8.438378834,0.000320728,0.000137474,0.00028082,0.000187248,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm,-2,1,95,-0.005105052,-8.386763321,0.040034719,-0.006464044,5.810528166,0.309460628,,,-8.462341223,-0.847160403,0.847394409,31.33333333,0,94,47,-9.690124144,-7.615498521,-8.438378834,0.000320728,0.000137474,0.00028082,0.000187248,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,-2,1,95,-0.005105052,-8.150819422,-0.005105348,-0.005105348,31.33330686,0.315749557,,,-8.386618891,-0.005467168,0.0001,31.33333333,0,94,47,-9.690124144,-7.615498521,-8.438378834,0.000320728,0.000137474,0.00028082,0.000187248,0,1,93,94,2022-26,2024-16,TRUE,11.44385017,425,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,-2,2,95,-0.002155976,-9.012489814,,,,0.109220009,linear_fit_t_mean=47.000000,,,,,,0,94,47,-9.236704711,-8.575010609,-8.994186958,0.000144887,0.000119704,0.000105158,0.00010016,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,-2,2,95,-0.002155976,-8.859285808,-0.004006491,0.497487564,13879.12695,0.10690726,,,-8.963066003,-0.190935541,0.141321246,31.33333333,0,94,47,-9.236704711,-8.575010609,-8.994186958,0.000144887,0.000119704,0.000105158,0.00010016,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,-2,2,95,-0.002155976,-8.861168961,-0.003704264,-0.005204972,-76.08969035,,invalid parameters from LM slope7 fit,,-8.963066003,-0.190935541,0.141321246,31.33333333,0,94,47,-9.236704711,-8.575010609,-8.994186958,0.000144887,0.000119704,0.000105158,0.00010016,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,-2,2,95,-0.002155976,-8.861894646,-0.005544255,-0.001185641,31.33332253,0.108842286,,,-8.960052264,-0.002311699,0.0001,31.33333333,0,94,47,-9.236704711,-8.575010609,-8.994186958,0.000144887,0.000119704,0.000105158,0.00010016,0,1,93,94,2022-26,2024-16,TRUE,3.827667436,375,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,-2,3,95,0.000411083,-8.173985632,,,,0.101248007,linear_fit_t_mean=47.000000,,,,,,0,94,47,-8.414262681,-7.855458194,-8.168477722,0.000253529,0.000221683,0.000251114,0.000257059,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,-2,3,95,0.000411083,-8.190957316,0.000478289,0.000478289,0.001568715,0.101081281,,,-8.342284917,-0.13423182,0.078873056,31.33333333,0,94,47,-8.414262681,-7.855458194,-8.168477722,0.000253529,0.000221683,0.000251114,0.000257059,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,-2,3,95,0.000411083,-8.216107237,0.002099885,0.543632246,-15724.01986,,invalid parameters from LM slope7 fit,,-8.342284917,-0.13423182,0.078873056,31.33333333,0,94,47,-8.414262681,-7.855458194,-8.168477722,0.000253529,0.000221683,0.000251114,0.000257059,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,-2,3,80,0.000411083,-8.144288507,-0.000807956,-8.56E-05,26.33333572,0.099670142,,,-8.10173647,-0.00056603,0.0001,26.33333333,0,94,47,-8.414262681,-7.855458194,-8.168477722,0.000253529,0.000221683,0.000251114,0.000257059,0,1,93,94,2022-26,2024-16,TRUE,3.14825472,300,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1920,0,74,-0.005602991,-5.1349719,,,,0.268995716,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-5.947707997,-4.466560033,-5.149273036,0.008003413,0.008282061,0.003581899,0.00261182,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1920,0,74,-0.005602991,-4.615145265,-0.046635711,0.00665732,19.97290798,0.242067975,,,-4.802299213,0.03422377,0.001,24.33333333,0,73,36.5,-5.947707997,-4.466560033,-5.149273036,0.008003413,0.008282061,0.003581899,0.00261182,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm_invalid_params,1920,0,74,-0.005602991,-4.733078816,-0.02397869,-6.035929142,-11730.47964,,invalid parameters from LM slope7 fit,,-4.802299213,0.03422377,0.001,24.33333333,0,73,36.5,-5.947707997,-4.466560033,-5.149273036,0.008003413,0.008282061,0.003581899,0.00261182,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1920,0,74,-0.005602991,-4.656269145,-0.039816068,0.008846338,24.36230473,0.24269099,,,-4.746261572,-0.014914433,0.006006969,24.33333333,0,73,36.5,-5.947707997,-4.466560033,-5.149273036,0.008003413,0.008282061,0.003581899,0.00261182,0,1,72,73,2022-47,2024-16,TRUE,6.995716844,675,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1920,1,40,0.006183196,-4.890557337,,,,0.441326413,linear_fit_t_mean=36.500000,,,,,,3,72,37.725,-5.068900906,-3.918634653,-4.626813109,0.012345836,0.012500163,0.009174376,0.009259325,3,6,70,72,2022-50,2024-15,,,,,,,,,
2022_47,slope7_success,1920,1,40,0.006183196,-4.334296115,-0.594474066,0.012199274,0.908301841,0.345088785,,,-4.615116991,0.01242284,0.001,13,0,39,19.5,-5.068900906,-3.918634653,-4.626813109,0.012345836,0.012500163,0.009174376,0.009259325,0,1,38,39,2022-50,2024-15,,,,,,,,,
2022_47,slope7_lm_invalid_params,1920,1,40,0.006183196,-4.89539597,0.017051999,0.017056845,-3.748198274,,invalid parameters from LM slope7 fit,,-4.615116991,0.01242284,0.001,13,0,39,19.5,-5.068900906,-3.918634653,-4.626813109,0.012345836,0.012500163,0.009174376,0.009259325,0,1,38,39,2022-50,2024-15,,,,,,,,,
2022_47,slope8,1920,1,40,0.006183196,-5.085060003,0.001911818,0.007380316,23.00001059,0.450046276,,,-4.715648898,0.004758717,0.0001,23,3,72,37.725,-5.068900906,-3.918634653,-4.626813109,0.012345836,0.012500163,0.009174376,0.009259325,3,6,70,72,2022-50,2024-15,TRUE,5.518037435,525,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1920,2,74,-0.002537958,-4.958027444,,,,0.399537858,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-6.634633214,-4.433507026,-5.018295753,0.007708157,0.010909199,0.006837633,0.006018935,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1920,2,74,-0.002537958,-4.760638495,-0.023311988,0.008188983,27.14717631,0.387867512,,,-4.791525629,0.347327219,0.001,24.33333333,0,73,36.5,-6.634633214,-4.433507026,-5.018295753,0.007708157,0.010909199,0.006837633,0.006018935,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm_invalid_params,1920,2,74,-0.002537958,-4.81109189,-0.013885188,-3.035385376,-9036.795602,,invalid parameters from LM slope7 fit,,-4.791525629,0.347327219,0.001,24.33333333,0,73,36.5,-6.634633214,-4.433507026,-5.018295753,0.007708157,0.010909199,0.006837633,0.006018935,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1920,2,74,-0.002537958,-4.809441389,-0.009380852,0.00036931,24.33365945,0.3960741,,,-4.772192741,-0.014895886,0.005916563,24.33333333,0,73,36.5,-6.634633214,-4.433507026,-5.018295753,0.007708157,0.010909199,0.006837633,0.006018935,0,1,72,73,2022-47,2024-16,FALSE,11.06501806,670,13,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1920,3,74,-0.001085942,-5.10350239,,,,0.221958168,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-5.717574896,-4.561024779,-5.110715776,0.006986521,0.007862967,0.006354415,0.005292949,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1920,3,74,-0.001085942,-4.659390964,-0.054606026,0.005188493,13.12379655,0.191683528,,,-4.839984494,0.118181317,0.001,24.33333333,0,73,36.5,-5.717574896,-4.561024779,-5.110715776,0.006986521,0.007862967,0.006354415,0.005292949,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1920,3,74,-0.001085942,-4.659380552,-0.054604855,0.005189591,13.12512537,0.191683528,,,-4.839984494,0.118181317,0.001,24.33333333,0,73,36.5,-5.717574896,-4.561024779,-5.110715776,0.006986521,0.007862967,0.006354415,0.005292949,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1920,3,74,-0.001085942,-4.821132832,-0.026165818,0.008034606,24.33592496,0.197317117,,,-4.736195566,-0.022562453,0.018124679,24.33333333,0,73,36.5,-5.717574896,-4.561024779,-5.110715776,0.006986521,0.007862967,0.006354415,0.005292949,0,1,72,73,2022-47,2024-16,FALSE,5.68036192,590,22,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1920,4,74,0.002537043,-5.1488185,,,,0.236779978,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-5.720310881,-4.583445916,-5.146913448,0.00417272,0.004007291,0.00447303,0.004211124,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1920,4,74,0.002537043,-5.077653912,-0.008586265,0.0038625,25.14332401,0.230007666,,,-5.379308608,-0.040452597,0.001,24.33333333,0,73,36.5,-5.720310881,-4.583445916,-5.146913448,0.00417272,0.004007291,0.00447303,0.004211124,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1920,4,74,0.002537043,-5.077662361,-0.008585502,0.003862135,25.14275851,0.230007666,,,-5.379308608,-0.040452597,0.001,24.33333333,0,73,36.5,-5.720310881,-4.583445916,-5.146913448,0.00417272,0.004007291,0.00447303,0.004211124,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope8,1920,4,59,0.002537043,-5.279121248,0.002547187,0.003520286,19.33529537,0.221447868,,,-5.036193624,0.002117771,0.0001,19.33333333,0,73,36.5,-5.720310881,-4.583445916,-5.146913448,0.00417272,0.004007291,0.00447303,0.004211124,0,1,72,73,2022-47,2024-16,TRUE,5.031136911,555,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_47,linear,1930,0,74,-0.002815431,-5.732596771,,,,0.194044847,linear_fit_t_mean=36.500000,,,,,,0,73,36.5,-6.191983367,-5.246471214,-5.749073169,0.003333449,0.003887241,0.003104008,0.003413264,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_success,1930,0,74,-0.002815431,-5.381978917,-0.039212517,0.005204921,16.1315745,0.17108858,,,-5.572080984,0.153692312,0.027898734,24.33333333,0,73,36.5,-6.191983367,-5.246471214,-5.749073169,0.003333449,0.003887241,0.003104008,0.003413264,0,1,72,73,2022-47,2024-16,,,,,,,,,
2022_47,slope7_lm,1930,0,74,-0.002815431,-5.381958144,-0.039214515,0.005205771,16.13220553,0.17108858,,,-5.572080984,0.153692312,0.027898734,24.33333333,0,73,36.5,-6.191983367,-5.246471214,-5.749073169,0.003333449,0.003887241,0.003104008,0.003413264,0,1,72,73,2022-47,2024-16,,,,,,,,,
